Entity,Code,Date,Parks
Argentina,ARG,2020-06-05,-86.714
Argentina,ARG,2020-06-06,-86.286
Argentina,ARG,2020-06-07,-86
Argentina,ARG,2020-06-08,-85.571
Argentina,ARG,2020-06-09,-85.286
Argentina,ARG,2020-06-10,-84.571
Argentina,ARG,2020-06-11,-84
Argentina,ARG,2020-06-12,-83.571
Argentina,ARG,2020-06-13,-83.429
Argentina,ARG,2020-06-14,-83
Argentina,ARG,2020-06-15,-83.143
Argentina,ARG,2020-06-16,-82.857
Argentina,ARG,2020-06-17,-83
Argentina,ARG,2020-06-18,-83.143
Argentina,ARG,2020-06-19,-83.143
Argentina,ARG,2020-06-20,-82.857
Argentina,ARG,2020-06-21,-83
Argentina,ARG,2020-06-22,-82.857
Argentina,ARG,2020-06-23,-83.143
Argentina,ARG,2020-06-24,-83.429
Argentina,ARG,2020-06-25,-83.571
Argentina,ARG,2020-06-26,-83.857
Argentina,ARG,2020-06-27,-84
Argentina,ARG,2020-06-28,-84
Argentina,ARG,2020-06-29,-84
Argentina,ARG,2020-06-30,-84.143
Argentina,ARG,2020-07-01,-84
Argentina,ARG,2020-07-02,-83.857
Argentina,ARG,2020-07-03,-83.571
Argentina,ARG,2020-07-04,-83.429
Argentina,ARG,2020-07-05,-83
Argentina,ARG,2020-07-06,-82.857
Argentina,ARG,2020-07-07,-82.714
Argentina,ARG,2020-07-08,-82.143
Argentina,ARG,2020-07-09,-82.143
Argentina,ARG,2020-07-10,-82.429
Argentina,ARG,2020-07-11,-82.286
Argentina,ARG,2020-07-12,-82.286
Argentina,ARG,2020-07-13,-82
Argentina,ARG,2020-07-14,-81.429
Argentina,ARG,2020-07-15,-81.286
Argentina,ARG,2020-07-16,-80.714
Argentina,ARG,2020-07-17,-80
Argentina,ARG,2020-07-18,-79.571
Argentina,ARG,2020-07-19,-79.143
Argentina,ARG,2020-07-20,-78.857
Argentina,ARG,2020-07-21,-79.143
Argentina,ARG,2020-07-22,-79.571
Argentina,ARG,2020-07-23,-80.286
Argentina,ARG,2020-07-24,-80.571
Argentina,ARG,2020-07-25,-80.571
Argentina,ARG,2020-07-26,-80.429
Argentina,ARG,2020-07-27,-80.571
Argentina,ARG,2020-07-28,-80.143
Argentina,ARG,2020-07-29,-79.286
Argentina,ARG,2020-07-30,-78.429
Argentina,ARG,2020-07-31,-77.714
Argentina,ARG,2020-08-01,-77.143
Argentina,ARG,2020-08-02,-76.286
Argentina,ARG,2020-08-03,-75.714
Argentina,ARG,2020-08-04,-75
Argentina,ARG,2020-08-05,-74.571
Argentina,ARG,2020-08-06,-74.571
Argentina,ARG,2020-08-07,-75
Argentina,ARG,2020-08-08,-75.286
Argentina,ARG,2020-08-09,-76
Argentina,ARG,2020-08-10,-76
Argentina,ARG,2020-08-11,-76.143
Argentina,ARG,2020-08-12,-76.286
Argentina,ARG,2020-08-13,-75.571
Argentina,ARG,2020-08-14,-74.857
Argentina,ARG,2020-08-15,-74.143
Argentina,ARG,2020-08-16,-73.286
Argentina,ARG,2020-08-17,-72.833
Argentina,ARG,2020-08-18,-72.6
Argentina,ARG,2020-08-19,-72.75
Argentina,ARG,2020-08-20,-72.667
Aruba,ABW,2020-02-17,10.667
Aruba,ABW,2020-02-18,10
Aruba,ABW,2020-02-19,8.6
Aruba,ABW,2020-02-20,7.167
Aruba,ABW,2020-02-21,7.429
Aruba,ABW,2020-02-22,5.143
Aruba,ABW,2020-02-23,7.571
Aruba,ABW,2020-02-24,8.714
Aruba,ABW,2020-02-25,8.714
Aruba,ABW,2020-02-26,8.857
Aruba,ABW,2020-02-27,8.714
Aruba,ABW,2020-02-28,8.429
Aruba,ABW,2020-02-29,10.429
Aruba,ABW,2020-03-01,8.143
Aruba,ABW,2020-03-02,5
Aruba,ABW,2020-03-03,6.714
Aruba,ABW,2020-03-04,7.429
Aruba,ABW,2020-03-05,7.429
Aruba,ABW,2020-03-06,7.286
Aruba,ABW,2020-03-07,8.143
Aruba,ABW,2020-03-08,8
Aruba,ABW,2020-03-09,9.429
Aruba,ABW,2020-03-10,8
Aruba,ABW,2020-03-11,6.857
Aruba,ABW,2020-03-12,7.571
Aruba,ABW,2020-03-13,6.143
Aruba,ABW,2020-03-14,2.857
Aruba,ABW,2020-03-15,1.429
Aruba,ABW,2020-03-16,-1
Aruba,ABW,2020-03-17,-5
Aruba,ABW,2020-03-18,-8.571
Aruba,ABW,2020-03-19,-15
Aruba,ABW,2020-03-20,-20.286
Aruba,ABW,2020-03-21,-26.714
Aruba,ABW,2020-03-22,-33.286
Aruba,ABW,2020-03-23,-39.429
Aruba,ABW,2020-03-24,-43.857
Aruba,ABW,2020-03-25,-48.429
Aruba,ABW,2020-03-26,-50.286
Aruba,ABW,2020-03-27,-51.571
Aruba,ABW,2020-03-28,-51.286
Aruba,ABW,2020-03-29,-55.286
Aruba,ABW,2020-03-30,-57.429
Aruba,ABW,2020-03-31,-59.143
Aruba,ABW,2020-04-01,-60
Aruba,ABW,2020-04-02,-60.714
Aruba,ABW,2020-04-03,-61.429
Aruba,ABW,2020-04-04,-62.429
Aruba,ABW,2020-04-05,-58.286
Aruba,ABW,2020-04-06,-56
Aruba,ABW,2020-04-07,-54.143
Aruba,ABW,2020-04-08,-52.857
Aruba,ABW,2020-04-09,-51.286
Aruba,ABW,2020-04-10,-56
Aruba,ABW,2020-04-11,-55.286
Aruba,ABW,2020-04-12,-59.714
Aruba,ABW,2020-04-13,-62.857
Aruba,ABW,2020-04-14,-62.429
Aruba,ABW,2020-04-15,-62.286
Aruba,ABW,2020-04-16,-62.286
Aruba,ABW,2020-04-17,-56
Aruba,ABW,2020-04-18,-56.286
Aruba,ABW,2020-04-19,-52.143
Aruba,ABW,2020-04-20,-48.714
Aruba,ABW,2020-04-21,-49
Aruba,ABW,2020-04-22,-49
Aruba,ABW,2020-04-23,-48.571
Aruba,ABW,2020-04-24,-48.571
Aruba,ABW,2020-04-25,-47.143
Aruba,ABW,2020-04-26,-45.286
Aruba,ABW,2020-04-27,-43.286
Aruba,ABW,2020-04-28,-41.857
Aruba,ABW,2020-04-29,-40.429
Aruba,ABW,2020-04-30,-39.429
Aruba,ABW,2020-05-01,-38.143
Aruba,ABW,2020-05-02,-37.429
Aruba,ABW,2020-05-03,-36.714
Aruba,ABW,2020-05-04,-36.429
Aruba,ABW,2020-05-05,-35.143
Aruba,ABW,2020-05-06,-34.286
Aruba,ABW,2020-05-07,-33.857
Aruba,ABW,2020-05-08,-33.286
Aruba,ABW,2020-05-09,-31.429
Aruba,ABW,2020-05-10,-30.143
Aruba,ABW,2020-05-11,-29.286
Aruba,ABW,2020-05-12,-29.286
Aruba,ABW,2020-05-13,-29
Aruba,ABW,2020-05-14,-28.571
Aruba,ABW,2020-05-15,-28.286
Aruba,ABW,2020-05-16,-28.571
Aruba,ABW,2020-05-17,-27.857
Aruba,ABW,2020-05-18,-27.143
Aruba,ABW,2020-05-19,-26.857
Aruba,ABW,2020-05-20,-26.286
Aruba,ABW,2020-05-21,-22.143
Aruba,ABW,2020-05-22,-20.714
Aruba,ABW,2020-05-23,-19.571
Aruba,ABW,2020-05-24,-18.286
Aruba,ABW,2020-05-25,-18.857
Aruba,ABW,2020-05-26,-19.143
Aruba,ABW,2020-05-27,-18.857
Aruba,ABW,2020-05-28,-21.857
Aruba,ABW,2020-05-29,-20.571
Aruba,ABW,2020-05-30,-19
Aruba,ABW,2020-05-31,-18.571
Aruba,ABW,2020-06-01,-18
Aruba,ABW,2020-06-02,-16.857
Aruba,ABW,2020-06-03,-17.143
Aruba,ABW,2020-06-04,-17
Aruba,ABW,2020-06-05,-16.571
Aruba,ABW,2020-06-06,-16.571
Aruba,ABW,2020-06-07,-16.143
Aruba,ABW,2020-06-08,-16
Aruba,ABW,2020-06-09,-16
Aruba,ABW,2020-06-10,-16.286
Aruba,ABW,2020-06-11,-16
Aruba,ABW,2020-06-12,-16.143
Aruba,ABW,2020-06-13,-15.571
Aruba,ABW,2020-06-14,-15.143
Aruba,ABW,2020-06-15,-14.714
Aruba,ABW,2020-06-16,-14.714
Aruba,ABW,2020-06-17,-14.429
Aruba,ABW,2020-06-18,-14.857
Aruba,ABW,2020-06-19,-14.857
Aruba,ABW,2020-06-20,-14.714
Aruba,ABW,2020-06-21,-16.143
Aruba,ABW,2020-06-22,-17.143
Aruba,ABW,2020-06-23,-17.857
Aruba,ABW,2020-06-24,-18
Aruba,ABW,2020-06-25,-17.429
Aruba,ABW,2020-06-26,-17.429
Aruba,ABW,2020-06-27,-17.714
Aruba,ABW,2020-06-28,-17.286
Aruba,ABW,2020-06-29,-15.571
Aruba,ABW,2020-06-30,-14
Aruba,ABW,2020-07-01,-12.429
Aruba,ABW,2020-07-02,-11.714
Aruba,ABW,2020-07-03,-10
Aruba,ABW,2020-07-04,-10.286
Aruba,ABW,2020-07-05,-8.571
Aruba,ABW,2020-07-06,-8.714
Aruba,ABW,2020-07-07,-9.714
Aruba,ABW,2020-07-08,-9.714
Aruba,ABW,2020-07-09,-9.857
Aruba,ABW,2020-07-10,-9.857
Aruba,ABW,2020-07-11,-9.143
Aruba,ABW,2020-07-12,-10.857
Aruba,ABW,2020-07-13,-9.286
Aruba,ABW,2020-07-14,-7.286
Aruba,ABW,2020-07-15,-6
Aruba,ABW,2020-07-16,-5.143
Aruba,ABW,2020-07-17,-5.571
Aruba,ABW,2020-07-18,-5
Aruba,ABW,2020-07-19,-2.714
Aruba,ABW,2020-07-20,-1.714
Aruba,ABW,2020-07-21,-1
Aruba,ABW,2020-07-22,-0.571
Aruba,ABW,2020-07-23,0.286
Aruba,ABW,2020-07-24,1.286
Aruba,ABW,2020-07-25,-1.714
Aruba,ABW,2020-07-26,-4.571
Aruba,ABW,2020-07-27,-4.429
Aruba,ABW,2020-07-28,-4.143
Aruba,ABW,2020-07-29,-4.143
Aruba,ABW,2020-07-30,-3.857
Aruba,ABW,2020-07-31,-3.429
Aruba,ABW,2020-08-01,0.571
Aruba,ABW,2020-08-02,4.286
Aruba,ABW,2020-08-03,4.571
Aruba,ABW,2020-08-04,4.429
Aruba,ABW,2020-08-05,3.857
Aruba,ABW,2020-08-06,1.571
Aruba,ABW,2020-08-07,-2.286
Aruba,ABW,2020-08-08,-6.857
Aruba,ABW,2020-08-09,-11.286
Aruba,ABW,2020-08-10,-14.286
Aruba,ABW,2020-08-11,-16.143
Aruba,ABW,2020-08-12,-17.286
Aruba,ABW,2020-08-13,-16.857
Aruba,ABW,2020-08-14,-16
Aruba,ABW,2020-08-15,-14.429
Aruba,ABW,2020-08-16,-13.286
Aruba,ABW,2020-08-17,-13.833
Aruba,ABW,2020-08-18,-13.8
Aruba,ABW,2020-08-19,-12.25
Aruba,ABW,2020-08-20,-11.333
Australia,AUS,2020-02-17,0.333
Australia,AUS,2020-02-18,-3
Australia,AUS,2020-02-19,-3.6
Australia,AUS,2020-02-20,-2.167
Australia,AUS,2020-02-21,-2
Australia,AUS,2020-02-22,-0.286
Australia,AUS,2020-02-23,-0.286
Australia,AUS,2020-02-24,-0.857
Australia,AUS,2020-02-25,-0.143
Australia,AUS,2020-02-26,0
Australia,AUS,2020-02-27,-1
Australia,AUS,2020-02-28,-0.857
Australia,AUS,2020-02-29,0.286
Australia,AUS,2020-03-01,1.857
Australia,AUS,2020-03-02,3.143
Australia,AUS,2020-03-03,2.286
Australia,AUS,2020-03-04,0.857
Australia,AUS,2020-03-05,-1.571
Australia,AUS,2020-03-06,-2.429
Australia,AUS,2020-03-07,-3.571
Australia,AUS,2020-03-08,-4.429
Australia,AUS,2020-03-09,-3.571
Australia,AUS,2020-03-10,-3.143
Australia,AUS,2020-03-11,-1.286
Australia,AUS,2020-03-12,1.714
Australia,AUS,2020-03-13,1.429
Australia,AUS,2020-03-14,-2.143
Australia,AUS,2020-03-15,-5.286
Australia,AUS,2020-03-16,-8.571
Australia,AUS,2020-03-17,-10
Australia,AUS,2020-03-18,-11.857
Australia,AUS,2020-03-19,-13.429
Australia,AUS,2020-03-20,-14
Australia,AUS,2020-03-21,-13.143
Australia,AUS,2020-03-22,-13.571
Australia,AUS,2020-03-23,-14.857
Australia,AUS,2020-03-24,-16.143
Australia,AUS,2020-03-25,-18.714
Australia,AUS,2020-03-26,-20.714
Australia,AUS,2020-03-27,-23.286
Australia,AUS,2020-03-28,-26.857
Australia,AUS,2020-03-29,-30.286
Australia,AUS,2020-03-30,-31.429
Australia,AUS,2020-03-31,-32.143
Australia,AUS,2020-04-01,-32.571
Australia,AUS,2020-04-02,-35.286
Australia,AUS,2020-04-03,-36.857
Australia,AUS,2020-04-04,-39.429
Australia,AUS,2020-04-05,-40.571
Australia,AUS,2020-04-06,-40.571
Australia,AUS,2020-04-07,-41.143
Australia,AUS,2020-04-08,-41.429
Australia,AUS,2020-04-09,-39.857
Australia,AUS,2020-04-10,-40.143
Australia,AUS,2020-04-11,-40
Australia,AUS,2020-04-12,-39.857
Australia,AUS,2020-04-13,-37.429
Australia,AUS,2020-04-14,-36.857
Australia,AUS,2020-04-15,-35.857
Australia,AUS,2020-04-16,-35.286
Australia,AUS,2020-04-17,-33.857
Australia,AUS,2020-04-18,-32.571
Australia,AUS,2020-04-19,-31.571
Australia,AUS,2020-04-20,-34
Australia,AUS,2020-04-21,-33.429
Australia,AUS,2020-04-22,-33
Australia,AUS,2020-04-23,-32.857
Australia,AUS,2020-04-24,-32
Australia,AUS,2020-04-25,-30.286
Australia,AUS,2020-04-26,-30.143
Australia,AUS,2020-04-27,-29
Australia,AUS,2020-04-28,-29.857
Australia,AUS,2020-04-29,-31.714
Australia,AUS,2020-04-30,-34.143
Australia,AUS,2020-05-01,-36.286
Australia,AUS,2020-05-02,-37.429
Australia,AUS,2020-05-03,-35.429
Australia,AUS,2020-05-04,-35
Australia,AUS,2020-05-05,-34.429
Australia,AUS,2020-05-06,-32.857
Australia,AUS,2020-05-07,-30.286
Australia,AUS,2020-05-08,-27.571
Australia,AUS,2020-05-09,-26.714
Australia,AUS,2020-05-10,-26.143
Australia,AUS,2020-05-11,-26.429
Australia,AUS,2020-05-12,-26
Australia,AUS,2020-05-13,-25.714
Australia,AUS,2020-05-14,-25.571
Australia,AUS,2020-05-15,-26
Australia,AUS,2020-05-16,-23.429
Australia,AUS,2020-05-17,-21.143
Australia,AUS,2020-05-18,-21
Australia,AUS,2020-05-19,-20.571
Australia,AUS,2020-05-20,-20.429
Australia,AUS,2020-05-21,-21.714
Australia,AUS,2020-05-22,-22.714
Australia,AUS,2020-05-23,-25.286
Australia,AUS,2020-05-24,-28.571
Australia,AUS,2020-05-25,-29.286
Australia,AUS,2020-05-26,-29.286
Australia,AUS,2020-05-27,-28.429
Australia,AUS,2020-05-28,-25.714
Australia,AUS,2020-05-29,-24.571
Australia,AUS,2020-05-30,-21
Australia,AUS,2020-05-31,-18.714
Australia,AUS,2020-06-01,-17.857
Australia,AUS,2020-06-02,-18.714
Australia,AUS,2020-06-03,-18.571
Australia,AUS,2020-06-04,-18.429
Australia,AUS,2020-06-05,-16.714
Australia,AUS,2020-06-06,-15.429
Australia,AUS,2020-06-07,-14.286
Australia,AUS,2020-06-08,-8.429
Australia,AUS,2020-06-09,-7.143
Australia,AUS,2020-06-10,-8.857
Australia,AUS,2020-06-11,-9
Australia,AUS,2020-06-12,-10.429
Australia,AUS,2020-06-13,-12.714
Australia,AUS,2020-06-14,-15.429
Australia,AUS,2020-06-15,-20.429
Australia,AUS,2020-06-16,-19.857
Australia,AUS,2020-06-17,-18.429
Australia,AUS,2020-06-18,-18.143
Australia,AUS,2020-06-19,-17.143
Australia,AUS,2020-06-20,-16.286
Australia,AUS,2020-06-21,-15.571
Australia,AUS,2020-06-22,-16.714
Australia,AUS,2020-06-23,-17
Australia,AUS,2020-06-24,-16.286
Australia,AUS,2020-06-25,-15.857
Australia,AUS,2020-06-26,-15.571
Australia,AUS,2020-06-27,-15.429
Australia,AUS,2020-06-28,-14.714
Australia,AUS,2020-06-29,-13
Australia,AUS,2020-06-30,-12
Australia,AUS,2020-07-01,-10.429
Australia,AUS,2020-07-02,-9.286
Australia,AUS,2020-07-03,-9.286
Australia,AUS,2020-07-04,-8.857
Australia,AUS,2020-07-05,-6.857
Australia,AUS,2020-07-06,-6
Australia,AUS,2020-07-07,-5.429
Australia,AUS,2020-07-08,-5.143
Australia,AUS,2020-07-09,-5.143
Australia,AUS,2020-07-10,-4.714
Australia,AUS,2020-07-11,-6.571
Australia,AUS,2020-07-12,-8.429
Australia,AUS,2020-07-13,-9.571
Australia,AUS,2020-07-14,-12
Australia,AUS,2020-07-15,-13.429
Australia,AUS,2020-07-16,-14.571
Australia,AUS,2020-07-17,-15.143
Australia,AUS,2020-07-18,-13.286
Australia,AUS,2020-07-19,-12
Australia,AUS,2020-07-20,-11.714
Australia,AUS,2020-07-21,-10.714
Australia,AUS,2020-07-22,-11.286
Australia,AUS,2020-07-23,-12
Australia,AUS,2020-07-24,-12.286
Australia,AUS,2020-07-25,-13.857
Australia,AUS,2020-07-26,-18.429
Australia,AUS,2020-07-27,-21.286
Australia,AUS,2020-07-28,-22
Australia,AUS,2020-07-29,-21.143
Australia,AUS,2020-07-30,-20.143
Australia,AUS,2020-07-31,-19.429
Australia,AUS,2020-08-01,-16.286
Australia,AUS,2020-08-02,-10.714
Australia,AUS,2020-08-03,-8.714
Australia,AUS,2020-08-04,-8.143
Australia,AUS,2020-08-05,-8.714
Australia,AUS,2020-08-06,-9.143
Australia,AUS,2020-08-07,-12.857
Australia,AUS,2020-08-08,-16.857
Australia,AUS,2020-08-09,-21.286
Australia,AUS,2020-08-10,-22.286
Australia,AUS,2020-08-11,-22.571
Australia,AUS,2020-08-12,-23
Australia,AUS,2020-08-13,-22.286
Australia,AUS,2020-08-14,-19
Australia,AUS,2020-08-15,-17.286
Australia,AUS,2020-08-16,-14.857
Australia,AUS,2020-08-17,-12.833
Australia,AUS,2020-08-18,-10.6
Australia,AUS,2020-08-19,-8.5
Australia,AUS,2020-08-20,-9.667
Austria,AUT,2020-02-17,39.667
Austria,AUT,2020-02-18,39.75
Austria,AUT,2020-02-19,33.8
Austria,AUT,2020-02-20,30.333
Austria,AUT,2020-02-21,27
Austria,AUT,2020-02-22,28.429
Austria,AUT,2020-02-23,23
Austria,AUT,2020-02-24,21.571
Austria,AUT,2020-02-25,24.429
Austria,AUT,2020-02-26,24.143
Austria,AUT,2020-02-27,23.571
Austria,AUT,2020-02-28,22.429
Austria,AUT,2020-02-29,16.286
Austria,AUT,2020-03-01,16.571
Austria,AUT,2020-03-02,15.286
Austria,AUT,2020-03-03,6.571
Austria,AUT,2020-03-04,7.143
Austria,AUT,2020-03-05,6.429
Austria,AUT,2020-03-06,5.571
Austria,AUT,2020-03-07,4
Austria,AUT,2020-03-08,9.143
Austria,AUT,2020-03-09,7.143
Austria,AUT,2020-03-10,8.571
Austria,AUT,2020-03-11,8.571
Austria,AUT,2020-03-12,10.571
Austria,AUT,2020-03-13,8.714
Austria,AUT,2020-03-14,6.571
Austria,AUT,2020-03-15,-1.286
Austria,AUT,2020-03-16,-6.857
Austria,AUT,2020-03-17,-14.286
Austria,AUT,2020-03-18,-19.429
Austria,AUT,2020-03-19,-26.571
Austria,AUT,2020-03-20,-28.286
Austria,AUT,2020-03-21,-36.286
Austria,AUT,2020-03-22,-43
Austria,AUT,2020-03-23,-45.857
Austria,AUT,2020-03-24,-46
Austria,AUT,2020-03-25,-50.857
Austria,AUT,2020-03-26,-54.714
Austria,AUT,2020-03-27,-55.714
Austria,AUT,2020-03-28,-48.286
Austria,AUT,2020-03-29,-45.857
Austria,AUT,2020-03-30,-45.857
Austria,AUT,2020-03-31,-46.286
Austria,AUT,2020-04-01,-42.857
Austria,AUT,2020-04-02,-39.571
Austria,AUT,2020-04-03,-40.571
Austria,AUT,2020-04-04,-42.714
Austria,AUT,2020-04-05,-38.143
Austria,AUT,2020-04-06,-33.143
Austria,AUT,2020-04-07,-27.286
Austria,AUT,2020-04-08,-23.857
Austria,AUT,2020-04-09,-21.571
Austria,AUT,2020-04-10,-18.143
Austria,AUT,2020-04-11,-15.857
Austria,AUT,2020-04-12,-15.143
Austria,AUT,2020-04-13,-14.143
Austria,AUT,2020-04-14,-19.143
Austria,AUT,2020-04-15,-19.429
Austria,AUT,2020-04-16,-17.857
Austria,AUT,2020-04-17,-16.143
Austria,AUT,2020-04-18,-14.429
Austria,AUT,2020-04-19,-18.857
Austria,AUT,2020-04-20,-18.714
Austria,AUT,2020-04-21,-12.571
Austria,AUT,2020-04-22,-9.857
Austria,AUT,2020-04-23,-9
Austria,AUT,2020-04-24,-9
Austria,AUT,2020-04-25,-8.857
Austria,AUT,2020-04-26,-0.286
Austria,AUT,2020-04-27,0
Austria,AUT,2020-04-28,1.714
Austria,AUT,2020-04-29,-5
Austria,AUT,2020-04-30,-6
Austria,AUT,2020-05-01,-3.857
Austria,AUT,2020-05-02,-4.571
Austria,AUT,2020-05-03,-8
Austria,AUT,2020-05-04,-6.571
Austria,AUT,2020-05-05,-11.143
Austria,AUT,2020-05-06,-5.286
Austria,AUT,2020-05-07,-2.143
Austria,AUT,2020-05-08,0
Austria,AUT,2020-05-09,4.286
Austria,AUT,2020-05-10,5.571
Austria,AUT,2020-05-11,4.714
Austria,AUT,2020-05-12,6.714
Austria,AUT,2020-05-13,4.714
Austria,AUT,2020-05-14,0.143
Austria,AUT,2020-05-15,-8.857
Austria,AUT,2020-05-16,-10.714
Austria,AUT,2020-05-17,-5.143
Austria,AUT,2020-05-18,1
Austria,AUT,2020-05-19,5.429
Austria,AUT,2020-05-20,10.143
Austria,AUT,2020-05-21,24.714
Austria,AUT,2020-05-22,34.857
Austria,AUT,2020-05-23,33.286
Austria,AUT,2020-05-24,27
Austria,AUT,2020-05-25,18.857
Austria,AUT,2020-05-26,13.571
Austria,AUT,2020-05-27,16.143
Austria,AUT,2020-05-28,0.571
Austria,AUT,2020-05-29,-4.286
Austria,AUT,2020-05-30,-1.143
Austria,AUT,2020-05-31,-3.429
Austria,AUT,2020-06-01,19.857
Austria,AUT,2020-06-02,27
Austria,AUT,2020-06-03,24.857
Austria,AUT,2020-06-04,30.143
Austria,AUT,2020-06-05,29.143
Austria,AUT,2020-06-06,34.714
Austria,AUT,2020-06-07,39.714
Austria,AUT,2020-06-08,19
Austria,AUT,2020-06-09,14.429
Austria,AUT,2020-06-10,10.714
Austria,AUT,2020-06-11,23
Austria,AUT,2020-06-12,36.857
Austria,AUT,2020-06-13,42.571
Austria,AUT,2020-06-14,36.857
Austria,AUT,2020-06-15,37
Austria,AUT,2020-06-16,40.857
Austria,AUT,2020-06-17,46.286
Austria,AUT,2020-06-18,34.857
Austria,AUT,2020-06-19,24.857
Austria,AUT,2020-06-20,11
Austria,AUT,2020-06-21,11.714
Austria,AUT,2020-06-22,19.286
Austria,AUT,2020-06-23,27.429
Austria,AUT,2020-06-24,32.571
Austria,AUT,2020-06-25,34
Austria,AUT,2020-06-26,39.286
Austria,AUT,2020-06-27,52.286
Austria,AUT,2020-06-28,65.429
Austria,AUT,2020-06-29,60.286
Austria,AUT,2020-06-30,60
Austria,AUT,2020-07-01,58
Austria,AUT,2020-07-02,59.714
Austria,AUT,2020-07-03,58.429
Austria,AUT,2020-07-04,60.286
Austria,AUT,2020-07-05,65.286
Austria,AUT,2020-07-06,72.429
Austria,AUT,2020-07-07,75
Austria,AUT,2020-07-08,82.143
Austria,AUT,2020-07-09,88.143
Austria,AUT,2020-07-10,93
Austria,AUT,2020-07-11,77.714
Austria,AUT,2020-07-12,77.143
Austria,AUT,2020-07-13,83.714
Austria,AUT,2020-07-14,87.714
Austria,AUT,2020-07-15,84.571
Austria,AUT,2020-07-16,77.714
Austria,AUT,2020-07-17,72
Austria,AUT,2020-07-18,77.714
Austria,AUT,2020-07-19,74.857
Austria,AUT,2020-07-20,78.429
Austria,AUT,2020-07-21,79.571
Austria,AUT,2020-07-22,83.714
Austria,AUT,2020-07-23,93
Austria,AUT,2020-07-24,96.286
Austria,AUT,2020-07-25,107.571
Austria,AUT,2020-07-26,108
Austria,AUT,2020-07-27,110.857
Austria,AUT,2020-07-28,112.857
Austria,AUT,2020-07-29,114.429
Austria,AUT,2020-07-30,117.429
Austria,AUT,2020-07-31,125.857
Austria,AUT,2020-08-01,128.857
Austria,AUT,2020-08-02,126.429
Austria,AUT,2020-08-03,112.143
Austria,AUT,2020-08-04,99.429
Austria,AUT,2020-08-05,97
Austria,AUT,2020-08-06,99
Austria,AUT,2020-08-07,100.429
Austria,AUT,2020-08-08,101.429
Austria,AUT,2020-08-09,109.286
Austria,AUT,2020-08-10,123.286
Austria,AUT,2020-08-11,135.714
Austria,AUT,2020-08-12,142.857
Austria,AUT,2020-08-13,136.714
Austria,AUT,2020-08-14,129.857
Austria,AUT,2020-08-15,125.429
Austria,AUT,2020-08-16,123.143
Austria,AUT,2020-08-17,118.167
Austria,AUT,2020-08-18,110.6
Austria,AUT,2020-08-19,98.75
Austria,AUT,2020-08-20,102
Bahamas,BHS,2020-02-17,13
Bahamas,BHS,2020-02-18,11.25
Bahamas,BHS,2020-02-19,10.6
Bahamas,BHS,2020-02-20,11.333
Bahamas,BHS,2020-02-21,10.143
Bahamas,BHS,2020-02-22,7.286
Bahamas,BHS,2020-02-23,6.714
Bahamas,BHS,2020-02-24,5.714
Bahamas,BHS,2020-02-25,6.143
Bahamas,BHS,2020-02-26,6.143
Bahamas,BHS,2020-02-27,4.143
Bahamas,BHS,2020-02-28,4.857
Bahamas,BHS,2020-02-29,7.714
Bahamas,BHS,2020-03-01,7.571
Bahamas,BHS,2020-03-02,7.571
Bahamas,BHS,2020-03-03,7.143
Bahamas,BHS,2020-03-04,7.571
Bahamas,BHS,2020-03-05,8.714
Bahamas,BHS,2020-03-06,9.143
Bahamas,BHS,2020-03-07,7.714
Bahamas,BHS,2020-03-08,6.286
Bahamas,BHS,2020-03-09,4.571
Bahamas,BHS,2020-03-10,4.143
Bahamas,BHS,2020-03-11,3.714
Bahamas,BHS,2020-03-12,4.143
Bahamas,BHS,2020-03-13,4.429
Bahamas,BHS,2020-03-14,6.286
Bahamas,BHS,2020-03-15,7.429
Bahamas,BHS,2020-03-16,8.429
Bahamas,BHS,2020-03-17,7.143
Bahamas,BHS,2020-03-18,4.857
Bahamas,BHS,2020-03-19,2
Bahamas,BHS,2020-03-20,-2.571
Bahamas,BHS,2020-03-21,-8
Bahamas,BHS,2020-03-22,-12
Bahamas,BHS,2020-03-23,-15.143
Bahamas,BHS,2020-03-24,-21.143
Bahamas,BHS,2020-03-25,-26.714
Bahamas,BHS,2020-03-26,-31.714
Bahamas,BHS,2020-03-27,-35.143
Bahamas,BHS,2020-03-28,-38.857
Bahamas,BHS,2020-03-29,-42.286
Bahamas,BHS,2020-03-30,-46
Bahamas,BHS,2020-03-31,-45.571
Bahamas,BHS,2020-04-01,-46
Bahamas,BHS,2020-04-02,-46.429
Bahamas,BHS,2020-04-03,-47
Bahamas,BHS,2020-04-04,-52
Bahamas,BHS,2020-04-05,-57
Bahamas,BHS,2020-04-06,-56.429
Bahamas,BHS,2020-04-07,-55
Bahamas,BHS,2020-04-08,-52.143
Bahamas,BHS,2020-04-09,-55.857
Bahamas,BHS,2020-04-10,-60.857
Bahamas,BHS,2020-04-11,-61
Bahamas,BHS,2020-04-12,-61
Bahamas,BHS,2020-04-13,-66.857
Bahamas,BHS,2020-04-14,-66.714
Bahamas,BHS,2020-04-15,-68.143
Bahamas,BHS,2020-04-16,-63.429
Bahamas,BHS,2020-04-17,-57.143
Bahamas,BHS,2020-04-18,-56.286
Bahamas,BHS,2020-04-19,-56.143
Bahamas,BHS,2020-04-20,-50
Bahamas,BHS,2020-04-21,-51.286
Bahamas,BHS,2020-04-22,-50.857
