Entity,Code,Date,Retail & Recreation
Sri Lanka,LKA,2020-07-11,-14.143
Sri Lanka,LKA,2020-07-12,-14.571
Sri Lanka,LKA,2020-07-13,-14.714
Sri Lanka,LKA,2020-07-14,-15.429
Sri Lanka,LKA,2020-07-15,-15.857
Sri Lanka,LKA,2020-07-16,-16.571
Sri Lanka,LKA,2020-07-17,-17.286
Sri Lanka,LKA,2020-07-18,-18.286
Sri Lanka,LKA,2020-07-19,-19
Sri Lanka,LKA,2020-07-20,-20.143
Sri Lanka,LKA,2020-07-21,-19.714
Sri Lanka,LKA,2020-07-22,-19.286
Sri Lanka,LKA,2020-07-23,-18.714
Sri Lanka,LKA,2020-07-24,-18
Sri Lanka,LKA,2020-07-25,-16.857
Sri Lanka,LKA,2020-07-26,-15.857
Sri Lanka,LKA,2020-07-27,-14.143
Sri Lanka,LKA,2020-07-28,-13.857
Sri Lanka,LKA,2020-07-29,-13
Sri Lanka,LKA,2020-07-30,-11.857
Sri Lanka,LKA,2020-07-31,-11
Sri Lanka,LKA,2020-08-01,-11.429
Sri Lanka,LKA,2020-08-02,-11.143
Sri Lanka,LKA,2020-08-03,-13.857
Sri Lanka,LKA,2020-08-04,-13.286
Sri Lanka,LKA,2020-08-05,-16
Sri Lanka,LKA,2020-08-06,-19.286
Sri Lanka,LKA,2020-08-07,-21.143
Sri Lanka,LKA,2020-08-08,-21
Sri Lanka,LKA,2020-08-09,-21.429
Sri Lanka,LKA,2020-08-10,-18.429
Sri Lanka,LKA,2020-08-11,-18.571
Sri Lanka,LKA,2020-08-12,-15.857
Sri Lanka,LKA,2020-08-13,-12.714
Sri Lanka,LKA,2020-08-14,-11
Sri Lanka,LKA,2020-08-15,-9.857
Sri Lanka,LKA,2020-08-16,-8.857
Sri Lanka,LKA,2020-08-17,-8.5
Sri Lanka,LKA,2020-08-18,-8
Sri Lanka,LKA,2020-08-19,-7.5
Sri Lanka,LKA,2020-08-20,-6.667
Sweden,SWE,2020-02-17,-4
Sweden,SWE,2020-02-18,-3
Sweden,SWE,2020-02-19,-1.8
Sweden,SWE,2020-02-20,-1.333
Sweden,SWE,2020-02-21,-0.429
Sweden,SWE,2020-02-22,-0.714
Sweden,SWE,2020-02-23,1
Sweden,SWE,2020-02-24,1.857
Sweden,SWE,2020-02-25,3
Sweden,SWE,2020-02-26,3.286
Sweden,SWE,2020-02-27,4.143
Sweden,SWE,2020-02-28,4.429
Sweden,SWE,2020-02-29,5.571
Sweden,SWE,2020-03-01,5.143
Sweden,SWE,2020-03-02,5
Sweden,SWE,2020-03-03,3.857
Sweden,SWE,2020-03-04,2.857
Sweden,SWE,2020-03-05,1.857
Sweden,SWE,2020-03-06,1.143
Sweden,SWE,2020-03-07,0.714
Sweden,SWE,2020-03-08,1
Sweden,SWE,2020-03-09,0.571
Sweden,SWE,2020-03-10,0
Sweden,SWE,2020-03-11,-0.286
Sweden,SWE,2020-03-12,-2
Sweden,SWE,2020-03-13,-4.143
Sweden,SWE,2020-03-14,-7.286
Sweden,SWE,2020-03-15,-11
Sweden,SWE,2020-03-16,-13.429
Sweden,SWE,2020-03-17,-16.286
Sweden,SWE,2020-03-18,-19.429
Sweden,SWE,2020-03-19,-20.857
Sweden,SWE,2020-03-20,-22.429
Sweden,SWE,2020-03-21,-23.714
Sweden,SWE,2020-03-22,-23.857
Sweden,SWE,2020-03-23,-24.714
Sweden,SWE,2020-03-24,-24.857
Sweden,SWE,2020-03-25,-23.857
Sweden,SWE,2020-03-26,-23.286
Sweden,SWE,2020-03-27,-22.571
Sweden,SWE,2020-03-28,-22.286
Sweden,SWE,2020-03-29,-22
Sweden,SWE,2020-03-30,-21.571
Sweden,SWE,2020-03-31,-21.143
Sweden,SWE,2020-04-01,-21.571
Sweden,SWE,2020-04-02,-22.857
Sweden,SWE,2020-04-03,-23.714
Sweden,SWE,2020-04-04,-24
Sweden,SWE,2020-04-05,-24.143
Sweden,SWE,2020-04-06,-22.714
Sweden,SWE,2020-04-07,-21.429
Sweden,SWE,2020-04-08,-19.429
Sweden,SWE,2020-04-09,-16
Sweden,SWE,2020-04-10,-18.857
Sweden,SWE,2020-04-11,-21
Sweden,SWE,2020-04-12,-22.286
Sweden,SWE,2020-04-13,-26
Sweden,SWE,2020-04-14,-26.857
Sweden,SWE,2020-04-15,-28.429
Sweden,SWE,2020-04-16,-30.714
Sweden,SWE,2020-04-17,-26.857
Sweden,SWE,2020-04-18,-24.571
Sweden,SWE,2020-04-19,-22.857
Sweden,SWE,2020-04-20,-19.143
Sweden,SWE,2020-04-21,-18.286
Sweden,SWE,2020-04-22,-17.429
Sweden,SWE,2020-04-23,-16.571
Sweden,SWE,2020-04-24,-15.857
Sweden,SWE,2020-04-25,-14.571
Sweden,SWE,2020-04-26,-13.286
Sweden,SWE,2020-04-27,-13.429
Sweden,SWE,2020-04-28,-13.857
Sweden,SWE,2020-04-29,-13.857
Sweden,SWE,2020-04-30,-13.286
Sweden,SWE,2020-05-01,-18
Sweden,SWE,2020-05-02,-18.571
Sweden,SWE,2020-05-03,-19.286
Sweden,SWE,2020-05-04,-19.429
Sweden,SWE,2020-05-05,-19.143
Sweden,SWE,2020-05-06,-19.286
Sweden,SWE,2020-05-07,-19.857
Sweden,SWE,2020-05-08,-15.286
Sweden,SWE,2020-05-09,-14.714
Sweden,SWE,2020-05-10,-15
Sweden,SWE,2020-05-11,-14.857
Sweden,SWE,2020-05-12,-15.429
Sweden,SWE,2020-05-13,-16
Sweden,SWE,2020-05-14,-16.429
Sweden,SWE,2020-05-15,-16.857
Sweden,SWE,2020-05-16,-17.286
Sweden,SWE,2020-05-17,-17.286
Sweden,SWE,2020-05-18,-17
Sweden,SWE,2020-05-19,-15.857
Sweden,SWE,2020-05-20,-12.571
Sweden,SWE,2020-05-21,-13.286
Sweden,SWE,2020-05-22,-12.286
Sweden,SWE,2020-05-23,-12.286
Sweden,SWE,2020-05-24,-11.571
Sweden,SWE,2020-05-25,-10
Sweden,SWE,2020-05-26,-8.714
Sweden,SWE,2020-05-27,-9.714
Sweden,SWE,2020-05-28,-6.714
Sweden,SWE,2020-05-29,-5.571
Sweden,SWE,2020-05-30,-3.714
Sweden,SWE,2020-05-31,-1.286
Sweden,SWE,2020-06-01,-1.143
Sweden,SWE,2020-06-02,-1.286
Sweden,SWE,2020-06-03,-1.143
Sweden,SWE,2020-06-04,-1.429
Sweden,SWE,2020-06-05,-2.143
Sweden,SWE,2020-06-06,-4
Sweden,SWE,2020-06-07,-5
Sweden,SWE,2020-06-08,-4.857
Sweden,SWE,2020-06-09,-4.143
Sweden,SWE,2020-06-10,-3.429
Sweden,SWE,2020-06-11,-2.429
Sweden,SWE,2020-06-12,-1.857
Sweden,SWE,2020-06-13,-0.429
Sweden,SWE,2020-06-14,-0.143
Sweden,SWE,2020-06-15,0.429
Sweden,SWE,2020-06-16,0.143
Sweden,SWE,2020-06-17,0.429
Sweden,SWE,2020-06-18,1.857
Sweden,SWE,2020-06-19,-5.857
Sweden,SWE,2020-06-20,-11.143
Sweden,SWE,2020-06-21,-11.286
Sweden,SWE,2020-06-22,-11.143
Sweden,SWE,2020-06-23,-10.714
Sweden,SWE,2020-06-24,-11.429
Sweden,SWE,2020-06-25,-12.714
Sweden,SWE,2020-06-26,-4.714
Sweden,SWE,2020-06-27,0.714
Sweden,SWE,2020-06-28,1.286
Sweden,SWE,2020-06-29,2
Sweden,SWE,2020-06-30,2.429
Sweden,SWE,2020-07-01,3.429
Sweden,SWE,2020-07-02,3.571
Sweden,SWE,2020-07-03,3.571
Sweden,SWE,2020-07-04,3.429
Sweden,SWE,2020-07-05,2.286
Sweden,SWE,2020-07-06,2
Sweden,SWE,2020-07-07,2.286
Sweden,SWE,2020-07-08,2
Sweden,SWE,2020-07-09,1.857
Sweden,SWE,2020-07-10,1.286
Sweden,SWE,2020-07-11,1.429
Sweden,SWE,2020-07-12,2.429
Sweden,SWE,2020-07-13,3
Sweden,SWE,2020-07-14,2.714
Sweden,SWE,2020-07-15,3
Sweden,SWE,2020-07-16,2.714
Sweden,SWE,2020-07-17,2.286
Sweden,SWE,2020-07-18,1.857
Sweden,SWE,2020-07-19,1.857
Sweden,SWE,2020-07-20,2
Sweden,SWE,2020-07-21,2.571
Sweden,SWE,2020-07-22,2.714
Sweden,SWE,2020-07-23,3
Sweden,SWE,2020-07-24,4.286
Sweden,SWE,2020-07-25,5.286
Sweden,SWE,2020-07-26,6
Sweden,SWE,2020-07-27,6.714
Sweden,SWE,2020-07-28,7
Sweden,SWE,2020-07-29,7.286
Sweden,SWE,2020-07-30,7.714
Sweden,SWE,2020-07-31,7
Sweden,SWE,2020-08-01,6.143
Sweden,SWE,2020-08-02,5.714
Sweden,SWE,2020-08-03,4.571
Sweden,SWE,2020-08-04,4
Sweden,SWE,2020-08-05,3.429
Sweden,SWE,2020-08-06,2.571
Sweden,SWE,2020-08-07,1.857
Sweden,SWE,2020-08-08,1.143
Sweden,SWE,2020-08-09,0.429
Sweden,SWE,2020-08-10,-0.571
Sweden,SWE,2020-08-11,-1.571
Sweden,SWE,2020-08-12,-2.286
Sweden,SWE,2020-08-13,-2.714
Sweden,SWE,2020-08-14,-2.429
Sweden,SWE,2020-08-15,-2.286
Sweden,SWE,2020-08-16,-2.714
Sweden,SWE,2020-08-17,-4
Sweden,SWE,2020-08-18,-5.2
Sweden,SWE,2020-08-19,-7
Sweden,SWE,2020-08-20,-9.333
Switzerland,CHE,2020-02-17,2
Switzerland,CHE,2020-02-18,2.25
Switzerland,CHE,2020-02-19,1
Switzerland,CHE,2020-02-20,1.167
Switzerland,CHE,2020-02-21,0.857
Switzerland,CHE,2020-02-22,1.143
Switzerland,CHE,2020-02-23,1.714
Switzerland,CHE,2020-02-24,3
Switzerland,CHE,2020-02-25,3.143
Switzerland,CHE,2020-02-26,3
Switzerland,CHE,2020-02-27,2
Switzerland,CHE,2020-02-28,2
Switzerland,CHE,2020-02-29,1
Switzerland,CHE,2020-03-01,-0.571
Switzerland,CHE,2020-03-02,-2.429
Switzerland,CHE,2020-03-03,-3.143
Switzerland,CHE,2020-03-04,-2.857
Switzerland,CHE,2020-03-05,-3.714
Switzerland,CHE,2020-03-06,-4.429
Switzerland,CHE,2020-03-07,-4.143
Switzerland,CHE,2020-03-08,-3.714
Switzerland,CHE,2020-03-09,-3.857
Switzerland,CHE,2020-03-10,-5.143
Switzerland,CHE,2020-03-11,-5.714
Switzerland,CHE,2020-03-12,-5.714
Switzerland,CHE,2020-03-13,-6.714
Switzerland,CHE,2020-03-14,-9.714
Switzerland,CHE,2020-03-15,-14.429
Switzerland,CHE,2020-03-16,-15.714
Switzerland,CHE,2020-03-17,-22.429
Switzerland,CHE,2020-03-18,-30.286
Switzerland,CHE,2020-03-19,-38
Switzerland,CHE,2020-03-20,-45.714
Switzerland,CHE,2020-03-21,-53.286
Switzerland,CHE,2020-03-22,-61.143
Switzerland,CHE,2020-03-23,-68.429
Switzerland,CHE,2020-03-24,-70.143
Switzerland,CHE,2020-03-25,-71.286
Switzerland,CHE,2020-03-26,-72
Switzerland,CHE,2020-03-27,-72.286
Switzerland,CHE,2020-03-28,-71.571
Switzerland,CHE,2020-03-29,-71.429
Switzerland,CHE,2020-03-30,-71.857
Switzerland,CHE,2020-03-31,-74
Switzerland,CHE,2020-04-01,-76
Switzerland,CHE,2020-04-02,-78
Switzerland,CHE,2020-04-03,-79.429
Switzerland,CHE,2020-04-04,-80.714
Switzerland,CHE,2020-04-05,-80
Switzerland,CHE,2020-04-06,-80.714
Switzerland,CHE,2020-04-07,-79
Switzerland,CHE,2020-04-08,-77.286
Switzerland,CHE,2020-04-09,-75.286
Switzerland,CHE,2020-04-10,-76.429
Switzerland,CHE,2020-04-11,-75.714
Switzerland,CHE,2020-04-12,-76
Switzerland,CHE,2020-04-13,-77.429
Switzerland,CHE,2020-04-14,-77.571
Switzerland,CHE,2020-04-15,-77.857
Switzerland,CHE,2020-04-16,-78.143
Switzerland,CHE,2020-04-17,-76
Switzerland,CHE,2020-04-18,-75.857
Switzerland,CHE,2020-04-19,-75.286
Switzerland,CHE,2020-04-20,-73
Switzerland,CHE,2020-04-21,-72.714
Switzerland,CHE,2020-04-22,-72.143
Switzerland,CHE,2020-04-23,-71.857
Switzerland,CHE,2020-04-24,-71.571
Switzerland,CHE,2020-04-25,-71.286
Switzerland,CHE,2020-04-26,-71.143
Switzerland,CHE,2020-04-27,-69.571
Switzerland,CHE,2020-04-28,-68.571
Switzerland,CHE,2020-04-29,-67.714
Switzerland,CHE,2020-04-30,-66.571
Switzerland,CHE,2020-05-01,-66.714
Switzerland,CHE,2020-05-02,-65.571
Switzerland,CHE,2020-05-03,-64.857
Switzerland,CHE,2020-05-04,-64.286
Switzerland,CHE,2020-05-05,-63.714
Switzerland,CHE,2020-05-06,-63
Switzerland,CHE,2020-05-07,-61.714
Switzerland,CHE,2020-05-08,-59.286
Switzerland,CHE,2020-05-09,-57.857
Switzerland,CHE,2020-05-10,-56.857
Switzerland,CHE,2020-05-11,-54
Switzerland,CHE,2020-05-12,-50.143
Switzerland,CHE,2020-05-13,-47.286
Switzerland,CHE,2020-05-14,-44.857
Switzerland,CHE,2020-05-15,-42.143
Switzerland,CHE,2020-05-16,-38.857
Switzerland,CHE,2020-05-17,-35.429
Switzerland,CHE,2020-05-18,-34.143
Switzerland,CHE,2020-05-19,-33
Switzerland,CHE,2020-05-20,-29.714
Switzerland,CHE,2020-05-21,-32.857
Switzerland,CHE,2020-05-22,-30.429
Switzerland,CHE,2020-05-23,-30.714
Switzerland,CHE,2020-05-24,-30
Switzerland,CHE,2020-05-25,-28.714
Switzerland,CHE,2020-05-26,-27.571
Switzerland,CHE,2020-05-27,-28
Switzerland,CHE,2020-05-28,-22.571
Switzerland,CHE,2020-05-29,-22.714
Switzerland,CHE,2020-05-30,-20.571
Switzerland,CHE,2020-05-31,-18.714
Switzerland,CHE,2020-06-01,-23.143
Switzerland,CHE,2020-06-02,-22.857
Switzerland,CHE,2020-06-03,-23.143
Switzerland,CHE,2020-06-04,-23.714
Switzerland,CHE,2020-06-05,-23.857
Switzerland,CHE,2020-06-06,-23.429
Switzerland,CHE,2020-06-07,-26.714
Switzerland,CHE,2020-06-08,-22.143
Switzerland,CHE,2020-06-09,-22.286
Switzerland,CHE,2020-06-10,-21.429
Switzerland,CHE,2020-06-11,-21
Switzerland,CHE,2020-06-12,-20
Switzerland,CHE,2020-06-13,-20.429
Switzerland,CHE,2020-06-14,-18.857
Switzerland,CHE,2020-06-15,-18.571
Switzerland,CHE,2020-06-16,-18
Switzerland,CHE,2020-06-17,-18.286
Switzerland,CHE,2020-06-18,-17.429
Switzerland,CHE,2020-06-19,-17.714
Switzerland,CHE,2020-06-20,-17.143
Switzerland,CHE,2020-06-21,-14.571
Switzerland,CHE,2020-06-22,-14.286
Switzerland,CHE,2020-06-23,-14
Switzerland,CHE,2020-06-24,-13.286
Switzerland,CHE,2020-06-25,-12.429
Switzerland,CHE,2020-06-26,-11.857
Switzerland,CHE,2020-06-27,-11.429
Switzerland,CHE,2020-06-28,-12
Switzerland,CHE,2020-06-29,-11.429
Switzerland,CHE,2020-06-30,-10.429
Switzerland,CHE,2020-07-01,-10
Switzerland,CHE,2020-07-02,-9.857
Switzerland,CHE,2020-07-03,-9.429
Switzerland,CHE,2020-07-04,-9.571
Switzerland,CHE,2020-07-05,-8.286
Switzerland,CHE,2020-07-06,-7.857
Switzerland,CHE,2020-07-07,-7.857
Switzerland,CHE,2020-07-08,-7.857
Switzerland,CHE,2020-07-09,-8.143
Switzerland,CHE,2020-07-10,-9
Switzerland,CHE,2020-07-11,-9.143
Switzerland,CHE,2020-07-12,-8.857
Switzerland,CHE,2020-07-13,-9
Switzerland,CHE,2020-07-14,-9.429
Switzerland,CHE,2020-07-15,-9.571
Switzerland,CHE,2020-07-16,-9.429
Switzerland,CHE,2020-07-17,-9.143
Switzerland,CHE,2020-07-18,-9.714
Switzerland,CHE,2020-07-19,-9.857
Switzerland,CHE,2020-07-20,-10.286
Switzerland,CHE,2020-07-21,-10.429
Switzerland,CHE,2020-07-22,-10.571
Switzerland,CHE,2020-07-23,-10.714
Switzerland,CHE,2020-07-24,-10.571
Switzerland,CHE,2020-07-25,-10.429
Switzerland,CHE,2020-07-26,-10.714
Switzerland,CHE,2020-07-27,-10.286
Switzerland,CHE,2020-07-28,-10.429
Switzerland,CHE,2020-07-29,-10
Switzerland,CHE,2020-07-30,-10
Switzerland,CHE,2020-07-31,-10.571
Switzerland,CHE,2020-08-01,-16.143
Switzerland,CHE,2020-08-02,-17.857
Switzerland,CHE,2020-08-03,-17.571
Switzerland,CHE,2020-08-04,-16.857
Switzerland,CHE,2020-08-05,-16.714
Switzerland,CHE,2020-08-06,-16.571
Switzerland,CHE,2020-08-07,-16.429
Switzerland,CHE,2020-08-08,-11.143
Switzerland,CHE,2020-08-09,-9.571
Switzerland,CHE,2020-08-10,-10.286
Switzerland,CHE,2020-08-11,-10.857
Switzerland,CHE,2020-08-12,-11.429
Switzerland,CHE,2020-08-13,-11.429
Switzerland,CHE,2020-08-14,-10.857
Switzerland,CHE,2020-08-15,-11.143
Switzerland,CHE,2020-08-16,-11
Switzerland,CHE,2020-08-17,-11.333
Switzerland,CHE,2020-08-18,-12.2
Switzerland,CHE,2020-08-19,-12.5
Switzerland,CHE,2020-08-20,-13.667
Taiwan,TWN,2020-02-17,-10
Taiwan,TWN,2020-02-18,-9.25
Taiwan,TWN,2020-02-19,-8.8
Taiwan,TWN,2020-02-20,-8.167
Taiwan,TWN,2020-02-21,-7.429
Taiwan,TWN,2020-02-22,-7.286
Taiwan,TWN,2020-02-23,-5.857
Taiwan,TWN,2020-02-24,-5.286
Taiwan,TWN,2020-02-25,-5.429
Taiwan,TWN,2020-02-26,-5.857
Taiwan,TWN,2020-02-27,-5.571
Taiwan,TWN,2020-02-28,-4
Taiwan,TWN,2020-02-29,-3.857
Taiwan,TWN,2020-03-01,-4.286
Taiwan,TWN,2020-03-02,-5.143
Taiwan,TWN,2020-03-03,-5.429
Taiwan,TWN,2020-03-04,-6.143
Taiwan,TWN,2020-03-05,-7.714
Taiwan,TWN,2020-03-06,-9.571
Taiwan,TWN,2020-03-07,-9.286
Taiwan,TWN,2020-03-08,-8.857
Taiwan,TWN,2020-03-09,-8.857
Taiwan,TWN,2020-03-10,-10
Taiwan,TWN,2020-03-11,-9.143
Taiwan,TWN,2020-03-12,-8.571
Taiwan,TWN,2020-03-13,-9.714
Taiwan,TWN,2020-03-14,-11
Taiwan,TWN,2020-03-15,-10.714
Taiwan,TWN,2020-03-16,-10.429
Taiwan,TWN,2020-03-17,-9.286
Taiwan,TWN,2020-03-18,-10.143
Taiwan,TWN,2020-03-19,-11.286
Taiwan,TWN,2020-03-20,-10.571
Taiwan,TWN,2020-03-21,-10
Taiwan,TWN,2020-03-22,-10.857
Taiwan,TWN,2020-03-23,-11.571
Taiwan,TWN,2020-03-24,-12
Taiwan,TWN,2020-03-25,-11.857
Taiwan,TWN,2020-03-26,-11.143
Taiwan,TWN,2020-03-27,-11.857
Taiwan,TWN,2020-03-28,-13.429
Taiwan,TWN,2020-03-29,-13.571
Taiwan,TWN,2020-03-30,-13.857
Taiwan,TWN,2020-03-31,-13.571
Taiwan,TWN,2020-04-01,-13
Taiwan,TWN,2020-04-02,-11.286
Taiwan,TWN,2020-04-03,-9.571
Taiwan,TWN,2020-04-04,-10
Taiwan,TWN,2020-04-05,-11.857
Taiwan,TWN,2020-04-06,-12.714
Taiwan,TWN,2020-04-07,-13.286
Taiwan,TWN,2020-04-08,-14.143
Taiwan,TWN,2020-04-09,-15.857
Taiwan,TWN,2020-04-10,-16.857
Taiwan,TWN,2020-04-11,-16
Taiwan,TWN,2020-04-12,-14.857
Taiwan,TWN,2020-04-13,-13.571
Taiwan,TWN,2020-04-14,-13
Taiwan,TWN,2020-04-15,-12.571
Taiwan,TWN,2020-04-16,-12.286
Taiwan,TWN,2020-04-17,-12.286
Taiwan,TWN,2020-04-18,-11.286
Taiwan,TWN,2020-04-19,-10.714
Taiwan,TWN,2020-04-20,-11.143
Taiwan,TWN,2020-04-21,-12.143
Taiwan,TWN,2020-04-22,-13
Taiwan,TWN,2020-04-23,-14.429
Taiwan,TWN,2020-04-24,-15.714
Taiwan,TWN,2020-04-25,-16.286
Taiwan,TWN,2020-04-26,-16.857
Taiwan,TWN,2020-04-27,-17
Taiwan,TWN,2020-04-28,-16.286
Taiwan,TWN,2020-04-29,-15.571
Taiwan,TWN,2020-04-30,-13.714
Taiwan,TWN,2020-05-01,-10.857
Taiwan,TWN,2020-05-02,-10.143
Taiwan,TWN,2020-05-03,-9.429
Taiwan,TWN,2020-05-04,-9
Taiwan,TWN,2020-05-05,-8.714
Taiwan,TWN,2020-05-06,-8.714
Taiwan,TWN,2020-05-07,-9
Taiwan,TWN,2020-05-08,-10.143
Taiwan,TWN,2020-05-09,-9.429
Taiwan,TWN,2020-05-10,-8.857
Taiwan,TWN,2020-05-11,-8.571
Taiwan,TWN,2020-05-12,-9.143
Taiwan,TWN,2020-05-13,-8.714
Taiwan,TWN,2020-05-14,-8.714
Taiwan,TWN,2020-05-15,-8.714
Taiwan,TWN,2020-05-16,-9.714
Taiwan,TWN,2020-05-17,-9.429
Taiwan,TWN,2020-05-18,-10.429
Taiwan,TWN,2020-05-19,-11.571
Taiwan,TWN,2020-05-20,-12
Taiwan,TWN,2020-05-21,-14
Taiwan,TWN,2020-05-22,-17.286
Taiwan,TWN,2020-05-23,-17.429
Taiwan,TWN,2020-05-24,-17
Taiwan,TWN,2020-05-25,-15.571
Taiwan,TWN,2020-05-26,-14.286
Taiwan,TWN,2020-05-27,-15.143
Taiwan,TWN,2020-05-28,-14.571
Taiwan,TWN,2020-05-29,-11.857
Taiwan,TWN,2020-05-30,-10.571
Taiwan,TWN,2020-05-31,-10.857
Taiwan,TWN,2020-06-01,-11.286
Taiwan,TWN,2020-06-02,-10.714
Taiwan,TWN,2020-06-03,-9.286
Taiwan,TWN,2020-06-04,-7.714
Taiwan,TWN,2020-06-05,-6.857
Taiwan,TWN,2020-06-06,-7
Taiwan,TWN,2020-06-07,-8.143
Taiwan,TWN,2020-06-08,-9
Taiwan,TWN,2020-06-09,-9.286
Taiwan,TWN,2020-06-10,-9
Taiwan,TWN,2020-06-11,-8.714
Taiwan,TWN,2020-06-12,-8.714
Taiwan,TWN,2020-06-13,-8.429
Taiwan,TWN,2020-06-14,-7.857
Taiwan,TWN,2020-06-15,-6.286
Taiwan,TWN,2020-06-16,-5.571
Taiwan,TWN,2020-06-17,-5.714
Taiwan,TWN,2020-06-18,-5.714
Taiwan,TWN,2020-06-19,-6.143
Taiwan,TWN,2020-06-20,-6.857
Taiwan,TWN,2020-06-21,-6.143
Taiwan,TWN,2020-06-22,-6.143
Taiwan,TWN,2020-06-23,-5.857
Taiwan,TWN,2020-06-24,-4.429
Taiwan,TWN,2020-06-25,-2.429
Taiwan,TWN,2020-06-26,-0.429
Taiwan,TWN,2020-06-27,0
Taiwan,TWN,2020-06-28,-0.714
Taiwan,TWN,2020-06-29,-0.857
Taiwan,TWN,2020-06-30,-1.143
Taiwan,TWN,2020-07-01,-3.143
Taiwan,TWN,2020-07-02,-6.143
Taiwan,TWN,2020-07-03,-7.714
Taiwan,TWN,2020-07-04,-7.429
Taiwan,TWN,2020-07-05,-6.714
Taiwan,TWN,2020-07-06,-6.429
Taiwan,TWN,2020-07-07,-6.286
Taiwan,TWN,2020-07-08,-5.571
Taiwan,TWN,2020-07-09,-4.429
Taiwan,TWN,2020-07-10,-4.143
Taiwan,TWN,2020-07-11,-4
Taiwan,TWN,2020-07-12,-3.714
Taiwan,TWN,2020-07-13,-3.714
Taiwan,TWN,2020-07-14,-3.286
Taiwan,TWN,2020-07-15,-2.857
Taiwan,TWN,2020-07-16,-2
Taiwan,TWN,2020-07-17,-1.571
Taiwan,TWN,2020-07-18,-1.286
Taiwan,TWN,2020-07-19,-1
Taiwan,TWN,2020-07-20,-0.571
Taiwan,TWN,2020-07-21,-0.429
Taiwan,TWN,2020-07-22,-0.286
Taiwan,TWN,2020-07-23,-0.571
Taiwan,TWN,2020-07-24,-0.714
Taiwan,TWN,2020-07-25,-0.714
Taiwan,TWN,2020-07-26,-0.857
Taiwan,TWN,2020-07-27,-1
Taiwan,TWN,2020-07-28,-1.714
Taiwan,TWN,2020-07-29,-1.857
Taiwan,TWN,2020-07-30,-1.857
Taiwan,TWN,2020-07-31,-1.857
Taiwan,TWN,2020-08-01,-2
Taiwan,TWN,2020-08-02,-2.286
Taiwan,TWN,2020-08-03,-4.143
Taiwan,TWN,2020-08-04,-4.429
Taiwan,TWN,2020-08-05,-4.286
Taiwan,TWN,2020-08-06,-4.143
Taiwan,TWN,2020-08-07,-4
Taiwan,TWN,2020-08-08,-3.429
Taiwan,TWN,2020-08-09,-2.857
Taiwan,TWN,2020-08-10,-1.857
Taiwan,TWN,2020-08-11,-1.714
Taiwan,TWN,2020-08-12,-1.857
Taiwan,TWN,2020-08-13,-2
Taiwan,TWN,2020-08-14,-2.429
Taiwan,TWN,2020-08-15,-3.286
Taiwan,TWN,2020-08-16,-3.286
Taiwan,TWN,2020-08-17,-2.5
Taiwan,TWN,2020-08-18,-1.4
Taiwan,TWN,2020-08-19,-0.5
Taiwan,TWN,2020-08-20,0
Tajikistan,TJK,2020-02-17,1
Tajikistan,TJK,2020-02-18,-1
Tajikistan,TJK,2020-02-19,-1.4
Tajikistan,TJK,2020-02-20,-0.667
Tajikistan,TJK,2020-02-21,0.143
Tajikistan,TJK,2020-02-22,1
Tajikistan,TJK,2020-02-23,2
Tajikistan,TJK,2020-02-24,1.857
Tajikistan,TJK,2020-02-25,3
Tajikistan,TJK,2020-02-26,3
Tajikistan,TJK,2020-02-27,1.286
Tajikistan,TJK,2020-02-28,0.286
Tajikistan,TJK,2020-02-29,-0.143
Tajikistan,TJK,2020-03-01,-1.286
Tajikistan,TJK,2020-03-02,-0.857
Tajikistan,TJK,2020-03-03,-0.571
Tajikistan,TJK,2020-03-04,-0.286
Tajikistan,TJK,2020-03-05,1
Tajikistan,TJK,2020-03-06,2.429
Tajikistan,TJK,2020-03-07,2.571
Tajikistan,TJK,2020-03-08,3.714
Tajikistan,TJK,2020-03-09,1.857
Tajikistan,TJK,2020-03-10,1.143
Tajikistan,TJK,2020-03-11,0.857
Tajikistan,TJK,2020-03-12,0.857
Tajikistan,TJK,2020-03-13,0.143
Tajikistan,TJK,2020-03-14,0
Tajikistan,TJK,2020-03-15,-1.143
Tajikistan,TJK,2020-03-16,0.429
Tajikistan,TJK,2020-03-17,0.571
Tajikistan,TJK,2020-03-18,0.857
Tajikistan,TJK,2020-03-19,1
Tajikistan,TJK,2020-03-20,0.857
Tajikistan,TJK,2020-03-21,-2.143
Tajikistan,TJK,2020-03-22,-3.571
Tajikistan,TJK,2020-03-23,-6.857
Tajikistan,TJK,2020-03-24,-9.714
Tajikistan,TJK,2020-03-25,-12.429
Tajikistan,TJK,2020-03-26,-14.286
Tajikistan,TJK,2020-03-27,-15.857
Tajikistan,TJK,2020-03-28,-14.286
Tajikistan,TJK,2020-03-29,-14.143
Tajikistan,TJK,2020-03-30,-12.286
Tajikistan,TJK,2020-03-31,-11.143
Tajikistan,TJK,2020-04-01,-10.571
Tajikistan,TJK,2020-04-02,-9.429
Tajikistan,TJK,2020-04-03,-8.429
Tajikistan,TJK,2020-04-04,-8
Tajikistan,TJK,2020-04-05,-7.714
Tajikistan,TJK,2020-04-06,-7.286
Tajikistan,TJK,2020-04-07,-6.429
Tajikistan,TJK,2020-04-08,-6.571
Tajikistan,TJK,2020-04-09,-8.286
